sport,post_number,poster_name,has_quote,quoted_user,post_text
MLB,52,PUSSYGALORE333,False,,"SYSYEM PLUS 13 UNITS fade w.sox game 2 monday april 21 11:10 am eastern (this is an ok spot you would think as far as w.sox being on the road and unusual early start time Turnaround (and maybe a few w.sox are sore FROM BEING HIT BY A FKING PITCH)...BUT I DON'T LIKE IT) say you use 100 unit you laid about -270 and lost NOW YA got a bet game 2 (about -270 would be LAY ""729 WIN 270) to get back to zero... IF YA GOT BANKROLL AND BALLS GOOD LUCK i may even wait couple more series until they get to BREWERS..... {BUT I WILL TRACK THE SYSTEM} 1 more here bos then minn and oak then brewers next"
MLB,53,PUSSYGALORE333,False,,SYSTEM PLUS 13 UNITS fade w.sox game 1 tuesday april 22 740 pm eastern
MLB,54,PUSSYGALORE333,False,,SYSTEM PLUS 14 UNITS fade w.sox game 1 wed april 23 740 pm eastern
MLB,55,PUSSYGALORE333,False,,SYSTEM PLUS 15 UNITS fade w.sox game 1 Thursday april 24 110 pm eastern (side note worst so far game 3)
MLB,56,PUSSYGALORE333,False,,SYSTEM PLUS 15 UNITS fade w.sox game 2 friday april 25th 10:05 pm eastern
MLB,57,PUSSYGALORE333,False,,SYSTEM PLUS 15 UNITS fade w.sox game 1 saturday april 26 405 pm eastern (side note nice to be back on game 1) wow
MLB,58,PUSSYGALORE333,False,,yikes springs starts for oakland saturday numbers look really bad oh boy
MLB,59,PUSSYGALORE333,False,,springs 3 innings 6 hits 6 runs 4 earned 1 walk 3 k's 1 hr springs sprung a leak OF COURSE w.sox lead 6-0 end of 3
MLB,60,PUSSYGALORE333,False,,SYSTEM PLUS 15 UNITS fade w.sox game 2 sunday april 27 405 pm eastern (side note I WOULD NOT PLAY THIS ONE) but will be tracking the system
MLB,61,PUSSYGALORE333,False,,SYSTEM PLUS 15 UNITS fade w.sox game 1 tuesday april 29 740 pm
MLB,62,PUSSYGALORE333,False,,SYSTEM PLUS 16 UNITS fade w.sox game 1 wed april 30 740 pm eastern (side note worst is 1 game 3 so far)
MLB,63,PUSSYGALORE333,False,,SYSTEM PLUS 17 UNITS fade w.sox game 1 thrusday may 1st 210 pm eastern
MLB,64,PUSSYGALORE333,False,,SYSTEM PLUS 17 UNITS fade w.sox game 2 friday may 2nd 740 pm eastern
MLB,65,PUSSYGALORE333,False,,SYSTEM PLUS 17 UNITS fade w.sox game 3 Saturday may 3rd 210 pm eastern (WOW the plan for 100 player would look like this (-240) lay 1305.60 to win 544 gets you back to ZERO and start over) yikes (some unders may work with these starters)
MLB,66,PUSSYGALORE333,False,,back to game 1 whew
MLB,67,PUSSYGALORE333,False,,SYSTEM PLUS 17 UNITS fade w.sox game 1 sunday may 4th 210 pm eastern
MLB,68,PUSSYGALORE333,False,,SYSTEM PLUS 17 UNITS fade w.sox game 2 (SOB) monday may 5th 740 pm eastern
MLB,69,PUSSYGALORE333,False,,SYSTEM PLUS 17 UNITS fade w.sox game 1 tuesday may 6 740 pm eastern
MLB,70,PUSSYGALORE333,False,,SYSTEM PLUS 18 UNITS fade w.sox game 1 wed may 7th 740 pm eastern
MLB,71,PUSSYGALORE333,False,,SYSTEM PLUS 19 UNITS fade w.sox game 1 thursday may 8th 210 pm eastern (side note been 2 game 3's and for sure an expensive risk game 2 i think )
MLB,72,PUSSYGALORE333,False,,SYSTEM PLUS 20 UNITS fade w.sox game 1 friday may 9th 740 pm eastern
MLB,73,PUSSYGALORE333,False,,SYSTEM PLUS 20 UNITS fade w.sox game 2 Saturday may 10th 710 pm eastern
MLB,74,Fuse,False,,GL buddy
MLB,75,PUSSYGALORE333,False,,@Fuse PLUS 20 UNITS fade w.sox game 1 sunday may 11 210 pm eastern
MLB,76,PUSSYGALORE333,False,,PLUS 20 UNITS fade w.sox game 2 tuesday may 13th 640 pm eastern
MLB,77,PUSSYGALORE333,False,,for a 100 player it would look like this at 230 am eastern time on tuesday line -198 so LAY 265.32 win back -134 from game 1
MLB,78,PUSSYGALORE333,False,,PLUS 20 UNITS fade w.sox game THREE wed may 14th 715 pm eastern
MLB,79,PUSSYGALORE333,False,,yikes 100 player looking at game 3 current -225 (yikes) 898.47 to win 399.32 back to zero wow! 1130 pm eastern tuesday current ............... this is the 3rd game 3
MLB,80,PUSSYGALORE333,False,,PLUS 20 UNITS fade w.sox GAME 4 Thursday may 15th 1240 pm eastern
MLB,81,PUSSYGALORE333,False,,game 4 and trouble in sight ... current line -230 11pm eastern wed (2984.92 win 1297.79) to get back to ZERO ... NO THANKS BUT I AM TRACKING THE SYSTEM (not even sure ya can count on the cubs in the next series) big balls
MLB,82,PUSSYGALORE333,False,,HS AM I GLAD TO SEE THE BUBBLE BURST AND WE ARE BACK TO GAME UP.. JUST GOT UP AND SAW THIS
MLB,83,PUSSYGALORE333,False,,PLUS 20 UNITS fade w.sox game 1 friday may 16th 220 pm eastern (side note 2 gm 3's and 1 game 4 so far)
MLB,84,PUSSYGALORE333,False,,PLUS 21 UNITS fade w.sox game 1 Saturday may 17 th 220 pm eastern
MLB,85,PUSSYGALORE333,False,,PLUS 22 UNITS fade w.sox game 1 Sunday may 18th 220 pm eastern
MLB,86,PUSSYGALORE333,False,,PLUS 23 UNITS fade w.sox game 1 monday may 19th 740 pm eastern
MLB,87,PUSSYGALORE333,False,,EDIT dang double post so (side note repeat i guess 2 game 3's and 1 game 4 so far) i think
MLB,88,PUSSYGALORE333,False,,PLUS 24 UNITS fade w.sox game 1 Tuesday may 20th 740 pm eastern
MLB,89,PUSSYGALORE333,False,,PLUS 24 UNITS fade w.sox game 2 wed may 21st 210 pm eastern
MLB,90,PUSSYGALORE333,False,,PLUS 24 UNITS fade w.sox game 1 Friday may 23 740 pm eastern
MLB,91,PUSSYGALORE333,False,,PLUS 24 UNITS fade w.sox game 2 Saturday may 24th 410 pm eastern
MLB,92,PUSSYGALORE333,False,,side notes (tx lost 5 in row and 6 of last 7) (w.sox 2-1 last 3 and 0-5 previous) (leiter walks look bad to me) (cannon 4 games in row ZERO walks) THIS IS A SYSTEMS CHECK THREAD SO I DON'T HAVE TO WORRY ABOUT THAT.... lol .... JUST GOT A WORRY ABOUT HOW MUCH BANKROLL IT WOULD TAKE. ( side note 2 game 3's and 1 game 4 so far) i think) GET READY FOR W.SOX TO SHOW US HOW MUCH WE WOULD NEED
MLB,93,KellyM_1964,True,PUSSYGALORE333,
MLB,94,PUSSYGALORE333,False,,PLUS 24 UNITS fade w.sox game 3 Sunday may 25th 210 pm eastern (100 dollar player would look like this (-138) 695.76 win 504.17) to get back to zero ..... @KellyM_1964
MLB,95,PUSSYGALORE333,False,,PLUS 24 UNITS (bubble burst ) fade w.sox game 1 Monday may 26th 410 pm eastern (side note 3 gm 3's and 1 game 4) so far i think
MLB,96,Fuse,False,,GL
MLB,97,Mis5amores,False,,@PUSSYGALORE333 Que le gusta en el juego de los dodgers
MLB,98,PUSSYGALORE333,False,,PLUS 25 UNITS fade w.sox game 1 Tuesday may 27th 710 pm eastern @Mis5amores @Fuse
MLB,99,PUSSYGALORE333,False,,PLUS 26 UNITS fade w.sox game 1 Wed may 28 12:10 pm eastern
MLB,100,PUSSYGALORE333,False,,PLUS 26 UNITS fade w.sox game 2 Friday may 30th 705 pm eastern (with balty painful but det is next series)
MLB,251,Fuse,False,,PL
MLB,252,PUSSYGALORE333,False,,PLUS 66 UNITS fade w.sox game 1 Sunday Sept 28th 305 pm eastern
MLB,253,PUSSYGALORE333,False,,@Fuse good luck rest year bud..... SYSTEM PROVED TO REPEAT ... wins 1h season .. loses 2h
MLB,254,PUSSYGALORE333,False,,w.sox win last game of the season so guess -65 units .. lol SORT OF WELL HOPE SOME FOLKS gathered some good intel about this system
MLB,255,PUSSYGALORE333,False,,SYSTEM play 1 unit to win ... if lose chase back to ZERO ... if things get tough or you want to pass on a series optional i suppose.... OR cut back to CHASE bet size of half losses instead of trying to get back to zero....NEVER LIST STARTERS ... ONLY USE THIS SYSTEM 1ST HALF OF SEASON.... 50 bucks a unit maybe and need ? bankroll
MLB,256,PUSSYGALORE333,False,,post # 162 Originally REVIEW OF THE 1ST HALF (1unit =100 used for unit size) #81 MAY 15TH GM 4 RISK (2984.92) #116 JUNE 8TH GM 4 RISK (2504.41) lucky only 2 trouble spots 1st half .... {{NET 42 UNITS 1H SEASON}} remember later part of the 2nd half of the season MAY BE TIME TO SHUT IT DOWN .... juice gets real crazy .... so here we go 2h ... let's see HOW MUCH BANKROLL THEY MAKE US RISK ... and when do we stop ... (hope to pick a good spot) but will likely track season if i am around.[/Quote]........... i would add that you see how much a team can change by 2h of the season... w.sox were MUCH improved 2h
MLB,257,PUSSYGALORE333,False,,"LOOKS LIKE {{{COLORADO 55-}}} WASH 65- W.SOX 67- ARE LEADING PROSPECTS FOT THE SYSTEM THIS YEAR... I NEED TO GO BACK AND LOOK... BUT THINK I RECALL COLORADO WENT ON AN extended win streak that would have ""SUPER STRESSED THE SYSTEM"" yet come out a winner.... #255 comment noted... GOOD LUCK THIS MLB SEASON.."
MLB,258,PUSSYGALORE333,False,,"Posted by Thinkb4ubet yeah series angle might be safer and might get a in game run line hedge\middle spot third game of a series... SOMETHING TO LOOK INTO... WHICH I HAVE NOT... but i will try and track ""likely"" COLORADO my outlined system ...."
MLB,259,PUSSYGALORE333,False,,COLO SERIES 1H LAST YR ...WENT 1-24 ..... {{{WE WOULD NOT PLAY 4 GAME SERIES}}} .......COLO SERIES 2H YR WENT 5-19....this is interesting but i don't have any lines to figure out the profit...not sure i remember fanduel giving series prices.. you would think they would
MLB,260,PUSSYGALORE333,False,,i like very much to keep a clean thread... but any comments here would be welcome before the regular season starts..
MLB,1,biggiantkiller,False,,Marlins-124 braves-114 gl bgk I’m not super confident - just warning up
MLB,1,biggiantkiller,False,,Marlins-124 braves-114 gl bgk I’m not super confident - just warning up
MLB,1,KingScorpio,False,,STL ml +100 GL
MLB,2,KingScorpio,False,,Final STL 1 WSH 6
MLB,3,PaulieWalnutz,False,,A mere bump in the road Scorpio
MLB,4,lopez021130,False,,@KingScorpio
MLB,1,KingScorpio,False,,STL ml +100 GL
MLB,2,KingScorpio,False,,Final STL 1 WSH 6
MLB,3,PaulieWalnutz,False,,A mere bump in the road Scorpio
MLB,4,lopez021130,False,,@KingScorpio
MLB,1,Jake74,False,,Astros -1.5 Reds -1.5
MLB,1,Jake74,False,,Astros -1.5 Reds -1.5
MLB,1,pelemaradona,False,,Wild Fire today running Arizona $ line Clevland $ Line Kansas city $ Line Seattle $ Line St Louis $ line Please don’t start leaving clever comments just be thank ful that we all have a warm heart French 23 Cheers Wild Fire run that just like Secretariat
MLB,1,pelemaradona,False,,Wild Fire today running Arizona $ line Clevland $ Line Kansas city $ Line Seattle $ Line St Louis $ line Please don’t start leaving clever comments just be thank ful that we all have a warm heart French 23 Cheers Wild Fire run that just like Secretariat
MLB,1,WidespreadPanic,False,,First MLB play of the year Don’t spend it all in one place Florida Marlins -115 26-6-1
MLB,2,wantwinners,False,,Lfg
MLB,3,Magicbeanstalk,False,,"@WidespreadPanic Thanks for all winners , appreciate you sharing!"
MLB,4,NYMoneyTeam,False,,Quietly tailed. Looking good Thanks for giving out this winner. 2 outs to go
MLB,5,monte97,False,,@NYMoneyTeam Are you crapping your pants now?? Still 2 outs!!
MLB,6,monte97,False,,@NYMoneyTeam Nice jinx. I remember my first bet ever.
MLB,7,asmth14,False,,@NYMoneyTeam Yikes. Tough game
MLB,8,Vegasdawg,False,,This is why I can’t handle baseball. It always gets blown up in the 9th
MLB,9,Magicbeanstalk,False,,Bullpens and closers suck now days
MLB,10,thegambler2229,False,,That was one way to finish the game. I almost placed a live bet on the cardinals in the 9th. Had a bad feeling for some reason.
MLB,11,frankbullitt,False,,Typical. I had the runline. There is a phobia getting a 3rd out!
MLB,12,yanks21x,True,NYMoneyTeam,
MLB,13,NYMoneyTeam,True,monte97,Why you have to be such a shit bird? Yes we lost big deal.. it isn't your job to bash anyone jerk off.... You must be miserable.... @wsp .. continue brother .. He must be a sad lonely individual... Trust me I am good. On to the next.
MLB,14,PUSSYGALORE333,False,,Posted by WidespreadPanic Florida Marlins -115 wow just read the log 2 outs bottom 9th up 2 runs... now that is nuts.. 4-5 final............... INSANE SHIT
MLB,15,spicycurry,False,,@NYMoneyTeam Dude is trying to blame you for jinxing and costing him the loss lol
MLB,16,xbigpappa,False,,He told yall dont spend all your money in one spot!
MLB,17,Verdict,False,,"Hardly the last blown game in the 9th. Can't wait for the return of MLB. There will be plenty of guys thinking the game is over before the final out. It's baseball, happens a lot."
MLB,1,WidespreadPanic,False,,First MLB play of the year Don’t spend it all in one place Florida Marlins -115 26-6-1
MLB,2,wantwinners,False,,Lfg
MLB,3,Magicbeanstalk,False,,"@WidespreadPanic Thanks for all winners , appreciate you sharing!"
MLB,4,NYMoneyTeam,False,,Quietly tailed. Looking good Thanks for giving out this winner. 2 outs to go
MLB,5,monte97,False,,@NYMoneyTeam Are you crapping your pants now?? Still 2 outs!!
MLB,6,monte97,False,,@NYMoneyTeam Nice jinx. I remember my first bet ever.
MLB,7,asmth14,False,,@NYMoneyTeam Yikes. Tough game
MLB,8,Vegasdawg,False,,This is why I can’t handle baseball. It always gets blown up in the 9th
MLB,9,Magicbeanstalk,False,,Bullpens and closers suck now days
MLB,10,thegambler2229,False,,That was one way to finish the game. I almost placed a live bet on the cardinals in the 9th. Had a bad feeling for some reason.
MLB,11,frankbullitt,False,,Typical. I had the runline. There is a phobia getting a 3rd out!
MLB,12,yanks21x,True,NYMoneyTeam,
MLB,13,NYMoneyTeam,True,monte97,Why you have to be such a shit bird? Yes we lost big deal.. it isn't your job to bash anyone jerk off.... You must be miserable.... @wsp .. continue brother .. He must be a sad lonely individual... Trust me I am good. On to the next.
MLB,14,PUSSYGALORE333,False,,Posted by WidespreadPanic Florida Marlins -115 wow just read the log 2 outs bottom 9th up 2 runs... now that is nuts.. 4-5 final............... INSANE SHIT
MLB,15,spicycurry,False,,@NYMoneyTeam Dude is trying to blame you for jinxing and costing him the loss lol
MLB,16,xbigpappa,False,,He told yall dont spend all your money in one spot!
MLB,17,Verdict,False,,"Hardly the last blown game in the 9th. Can't wait for the return of MLB. There will be plenty of guys thinking the game is over before the final out. It's baseball, happens a lot."
MLB,1,Skydome,False,,Record 7-7 -195.50 All Bets $1oo Today Bets Atlanta to win $42 Boston to win $46 Yanks to win $53 Mets to win $56 Cincy to win $67
MLB,1,Skydome,False,,Record 7-7 -195.50 All Bets $1oo Today Bets Atlanta to win $42 Boston to win $46 Yanks to win $53 Mets to win $56 Cincy to win $67
MLB,1,shantystar,False,,I deem Miami to overcome today on Phillies Phillies stiffed me twice last season
MLB,1,shantystar,False,,I deem Miami to overcome today on Phillies Phillies stiffed me twice last season
MLB,1,biggiantkiller,False,,Pirates-1.5+135 gl bgk
MLB,2,biggiantkiller,False,,White Sox-122 gl bgk
MLB,1,biggiantkiller,False,,Pirates-1.5+135 gl bgk
MLB,2,biggiantkiller,False,,White Sox-122 gl bgk
MLB,1,Mrgohard3,False,,Pitt ML.... Good value better line up and 3-0 in spring games lol
MLB,1,Mrgohard3,False,,Pitt ML.... Good value better line up and 3-0 in spring games lol
MLB,1,Skydome,False,,My picks are down below with my Sunday picks
MLB,1,Skydome,False,,My picks are down below with my Sunday picks
MLB,1,Skydome,False,,Record 1-1 -$42 All Picks $100 Boston to win $38 Yanks to win $46 Miami to win $63 Giants to win $74 Texas to win $43 San Diego to win $78
MLB,2,Skydome,False,,Record 4-4 -187All Bets $100 Pittsburgh to win $61 Toronto to win $48 Cleveland to win $64 Kansas City to win $60 Colorado to win $84 SanDiego to win $76
MLB,1,Skydome,False,,Record 1-1 -$42 All Picks $100 Boston to win $38 Yanks to win $46 Miami to win $63 Giants to win $74 Texas to win $43 San Diego to win $78
